category,price,currency,price_1m2,title,address,floor,area,title_deed,repair,mortgage,url,room_number
Yeni tikili,97 150,AZN,1 450 AZN/m²,"Satılır 2 otaqlı yeni tikili 67 m², Əhmədli q.",Cavanşir küçəsi.,4 / 12,67 m²,yoxdur,yoxdur,,https://bina.az/items/3817719,2
Yeni tikili,206 000,AZN,2 310 AZN/m²,"Satılır 3 otaqlı yeni tikili 89 m², Şah İsmayıl Xətai m.",Neftçilər prospekti,10 / 18,89 m²,var,var,,https://bina.az/items/3740733,3
Yeni tikili,400 000,AZN,2 420 AZN/m²,"Satılır 4 otaqlı yeni tikili 165 m², Nəsimi r.",Mirqasımov küç.,8 / 16,165 m²,var,var,,https://bina.az/items/3836195,4
Köhnə tikili,124 999,AZN,2 500 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Gənclik m.",Fətəli Xan Xoyski küçəsi,1 / 5,50 m²,var,var,var,https://bina.az/items/3757811,2
Yeni tikili,400 000,AZN,2 270 AZN/m²,"Satılır 4 otaqlı yeni tikili 176 m², 20 Yanvar m.",Asif Məhərrəmov küçəsi,15 / 19,176 m²,var,var,,https://bina.az/items/3520877,4
Yeni tikili,138 000,AZN,2 230 AZN/m²,"Satılır 3 otaqlı yeni tikili 62 m², Qara Qarayev m.",Alif Haciyev küçəsi,11 / 16,62 m²,var,var,var,https://bina.az/items/3836206,3
Yeni tikili,250 000,AZN,2 780 AZN/m²,"Satılır 3 otaqlı yeni tikili 90 m², Memar Əcəmi m.",Hüseynbala Əliyev küçəsi,13 / 18,90 m²,var,var,,https://bina.az/items/3522211,3
Yeni tikili,330 000,AZN,2 640 AZN/m²,"Satılır 3 otaqlı yeni tikili 125 m², Nərimanov r.",Qarabağ küçəsi,8 / 10,125 m²,var,var,,https://bina.az/items/3692185,3
Yeni tikili,189 000,AZN,3 150 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², 8 Noyabr m.",Həsən Əliyev küçəsi,10 / 13,60 m²,yoxdur,var,,https://bina.az/items/3807283,2
Yeni tikili,400 000,AZN,2 500 AZN/m²,"Satılır 4 otaqlı yeni tikili 160 m², Xətai r.",Mərkəzi Bulvar küç. 76,6 / 7,160 m²,yoxdur,yoxdur,,https://bina.az/items/3670689,4
Yeni tikili,265 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı yeni tikili 133 m², 8 Noyabr m.",Ənvər Hüseynov küçəsi.,8 / 18,133 m²,var,var,,https://bina.az/items/3534043,3
Yeni tikili,185 000,AZN,3 490 AZN/m²,"Satılır 2 otaqlı yeni tikili 53 m², Şah İsmayıl Xətai m.",Nəcəfqulu Rəfiyev küçəsi,9 / 18,53 m²,var,var,,https://bina.az/items/3755857,2
Yeni tikili,320 000,AZN,1 800 AZN/m²,"Satılır 4 otaqlı yeni tikili 178 m², İnşaatçılar m.",Abdulvahab Salamzadə küçəsi,12 / 16,178 m²,var,var,,https://bina.az/items/3686065,4
Köhnə tikili,162 000,AZN,1 620 AZN/m²,"Satılır 4 otaqlı köhnə tikili 100 m², 20 Yanvar m.",Məhəmməd Xiyabani,8 / 9,100 m²,var,var,var,https://bina.az/items/3836190,4
Yeni tikili,190 000,AZN,2 020 AZN/m²,"Satılır 2 otaqlı yeni tikili 94 m², Memar Əcəmi m.",Mir Cəlal küçəsi,16 / 18,94 m²,var,var,,https://bina.az/items/3467986,2
Yeni tikili,195 000,AZN,1 770 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Yasamal q.",Moskva prospekti,10 / 19,110 m²,var,var,,https://bina.az/items/3350059,3
Yeni tikili,312 000,AZN,3 000 AZN/m²,"Satılır 3 otaqlı yeni tikili 104 m², Yasamal r.",ул. Гутгашенлы,12 / 16,104 m²,yoxdur,yoxdur,,https://bina.az/items/3414126,3
Yeni tikili,205 000,AZN,1 680 AZN/m²,"Satılır 3 otaqlı yeni tikili 122 m², Memar Əcəmi m.",Cavad xan küçəsi,7 / 12,122 m²,yoxdur,var,,https://bina.az/items/3836199,3
Yeni tikili,310 000,AZN,2 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 129 m², Nizami m.",Sübhi Salayev küçəsi 37,10 / 17,129 m²,var,var,var,https://bina.az/items/3836189,3
Yeni tikili,250 000,AZN,1 670 AZN/m²,"Satılır 3 otaqlı yeni tikili 150 m², Elmlər Akademiyası m.",Hüseyn Cavid pr.,2 / 16,150 m²,yoxdur,yoxdur,,https://bina.az/items/3766515,3
Yeni tikili,168 000,AZN,2 100 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², 20 Yanvar m.",Moskva prospekti 96,16 / 17,80 m²,var,var,var,https://bina.az/items/3765334,2
Yeni tikili,185 000,AZN,3 190 AZN/m²,"Satılır 2 otaqlı yeni tikili 58 m², Nəsimi r.",Azadlıq prospekti,9 / 12,58 m²,yoxdur,var,,https://bina.az/items/3836179,2
Yeni tikili,185 000,AZN,1 370 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², İnşaatçılar m.",Əsəd Əhmədov küç,15 / 16,135 m²,yoxdur,var,,https://bina.az/items/3764874,3
Yeni tikili,129 000,AZN,2 580 AZN/m²,"Satılır 2 otaqlı yeni tikili 50 m², 20 Yanvar m.",Həsən bəy Zərdabi pr.,18 / 19,50 m²,var,var,var,https://bina.az/items/3737599,2
Yeni tikili,110 000,AZN,2 160 AZN/m²,"Satılır 1 otaqlı yeni tikili 51 m², Elmlər Akademiyası m.",İ.Zülalov küç.,8 / 16,51 m²,yoxdur,var,,https://bina.az/items/3764821,1
Köhnə tikili,251 000,AZN,2 390 AZN/m²,"Satılır 3 otaqlı köhnə tikili 105 m², Elmlər Akademiyası m.",B.Vahabzadə küçəsi 123,2 / 4,105 m²,var,var,,https://bina.az/items/3836178,3
Yeni tikili,255 000,AZN,1 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 170 m², İnşaatçılar m.",Tbilisi prospekti,2 / 17,170 m²,yoxdur,var,,https://bina.az/items/3763735,3
Köhnə tikili,156 000,AZN,1 950 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Əhmədli m.",Sarayevo küçəsi.,7 / 9,80 m²,var,var,,https://bina.az/items/3836170,3
Yeni tikili,880 000,AZN,2 200 AZN/m²,"Satılır 6 otaqlı yeni tikili 400 m², Elmlər Akademiyası m.",Naxçıvani küçəsi,14 / 23,400 m²,var,yoxdur,var,https://bina.az/items/3763530,6
Yeni tikili,153 000,AZN,1 690 AZN/m²,"Satılır 2 otaqlı yeni tikili 90.3 m², Azadlıq Prospekti m.",Süleyman Sani Axundov küçəsi,10 / 15,90.3 m²,yoxdur,yoxdur,,https://bina.az/items/3836169,2
Yeni tikili,85 000,AZN,1 210 AZN/m²,"Satılır 3 otaqlı yeni tikili 70 m², Hövsan q.",İnşaatçılar küçəsi,3 / 7,70 m²,var,var,,https://bina.az/items/3836177,3
Yeni tikili,295 000,AZN,2 200 AZN/m²,"Satılır 3 otaqlı yeni tikili 134 m², 8 Noyabr m.",Həsən Əliyev küç.,3 / 11,134 m²,yoxdur,yoxdur,,https://bina.az/items/3623187,3
Yeni tikili,430 000,AZN,1 720 AZN/m²,"Satılır 5 otaqlı yeni tikili 250 m², Əhmədli m.",N.Tusi küç,12 / 13,250 m²,var,var,var,https://bina.az/items/3836168,5
Yeni tikili,195 000,AZN,2 590 AZN/m²,"Satılır 2 otaqlı yeni tikili 75.2 m², 8 Noyabr m.",Həsən Əliyev küç,7 / 8,75.2 m²,yoxdur,var,,https://bina.az/items/3623882,2
Yeni tikili,179 000,AZN,2 630 AZN/m²,"Satılır 2 otaqlı yeni tikili 68 m², 8 Noyabr m.",Həsən Əliyev küçəsi,6 / 8,68 m²,yoxdur,var,,https://bina.az/items/3623289,2
Yeni tikili,213 000,AZN,3 870 AZN/m²,"Satılır 2 otaqlı yeni tikili 55 m², Nəsimi r.",Nəsib bəy Yusifbəyli küç.,9 / 20,55 m²,var,var,,https://bina.az/items/3836138,2
Yeni tikili,207 000,AZN,2 760 AZN/m²,"Satılır 2 otaqlı yeni tikili 75 m², 8 Noyabr m.",Həsən Əliyev küç.,8 / 11,75 m²,yoxdur,var,,https://bina.az/items/3622645,2
Yeni tikili,187 000,AZN,2 200 AZN/m²,"Satılır 2 otaqlı yeni tikili 85 m², Şah İsmayıl Xətai m.",Xocalı prospekti,15 / 16,85 m²,yoxdur,yoxdur,,https://bina.az/items/3758440,2
Yeni tikili,263 000,AZN,1 980 AZN/m²,"Satılır 3 otaqlı yeni tikili 132.5 m², Şah İsmayıl Xətai m.",Sabit Orucov küçəsi,6 / 20,132.5 m²,yoxdur,yoxdur,,https://bina.az/items/3758797,3
Yeni tikili,285 000,AZN,2 110 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², İnşaatçılar m.",Həsən bəy Zərdabi pr.,6 / 18,135 m²,var,var,var,https://bina.az/items/3755904,3
Yeni tikili,750 000,AZN,3 460 AZN/m²,"Satılır 5 otaqlı yeni tikili 217 m², Nəsimi r.",Səməd Vurğun küç.,11 / 16,217 m²,var,var,var,https://bina.az/items/3634760,5
Yeni tikili,247 000,AZN,2 420 AZN/m²,"Satılır 2 otaqlı yeni tikili 102 m², Şah İsmayıl Xətai m.",Ayaz ismayılov küçəsi,6 / 13,102 m²,yoxdur,var,,https://bina.az/items/3758848,2
Yeni tikili,230 000,AZN,1 440 AZN/m²,"Satılır 3 otaqlı yeni tikili 160 m², İnşaatçılar m.",Əsəd Əhmədov küçəsi,12 / 16,160 m²,var,var,var,https://bina.az/items/3755286,3
Yeni tikili,165 000,AZN,1 270 AZN/m²,"Satılır 4 otaqlı yeni tikili 130 m², Masazır q.","Masazır qəsəbəsi, Yeni Bakı yaşayış kompleksi bina 15",9 / 9,130 m²,var,var,,https://bina.az/items/3836185,4
Yeni tikili,160 000,AZN,2 540 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Şah İsmayıl Xətai m.",Sabit Orucov küçəsi,16 / 25,63 m²,yoxdur,var,,https://bina.az/items/3759772,2
Yeni tikili,265 000,AZN,1 890 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², İnşaatçılar m.",Abbas Mirzə Şərifzadə küçəsi,16 / 17,140 m²,var,var,var,https://bina.az/items/3755100,3
Yeni tikili,259 000,AZN,1 860 AZN/m²,"Satılır 3 otaqlı yeni tikili 139 m², 8 Noyabr m.",Ənvər Hüseynov küç,9 / 15,139 m²,var,yoxdur,,https://bina.az/items/3760522,3
Yeni tikili,289 999,AZN,2 340 AZN/m²,"Satılır 3 otaqlı yeni tikili 123.9 m², Nəriman Nərimanov m.",Ağa Neymətulla küç.,8 / 17,123.9 m²,yoxdur,yoxdur,,https://bina.az/items/3760556,3
Yeni tikili,870 000,AZN,4 460 AZN/m²,"Satılır 4 otaqlı yeni tikili 195 m², Elmlər Akademiyası m.",Hüseyn Cavid pr,9 / 20,195 m²,var,var,var,https://bina.az/items/3693747,4
Yeni tikili,185 000,AZN,3 300 AZN/m²,"Satılır 2 otaqlı yeni tikili 56 m², Nəsimi r.",Azadlıq prospekti,9 / 12,56 m²,yoxdur,var,,https://bina.az/items/3836166,2
Yeni tikili,240 000,AZN,2 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 100 m², Gənclik m.",Təbriz küç.,3 / 16,100 m²,var,var,,https://bina.az/items/3584470,3
Yeni tikili,128 000,AZN,2 130 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², Əhmədli q.",Cavanşir küçəsi,13 / 16,60 m²,yoxdur,var,,https://bina.az/items/3836132,2
Yeni tikili,180 000,AZN,1 330 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², Elmlər Akademiyası m.",A.M.Şərifzadə küçəsi,6 / 18,135 m²,yoxdur,yoxdur,,https://bina.az/items/3836160,3
Yeni tikili,340 000,AZN,2 740 AZN/m²,"Satılır 3 otaqlı yeni tikili 124 m², Elmlər Akademiyası m.",Mətbuat prospekti,5 / 20,124 m²,var,var,,https://bina.az/items/3836147,3
Yeni tikili,120 000,AZN,2 220 AZN/m²,"Satılır 2 otaqlı yeni tikili 54 m², Nəriman Nərimanov m.",Qarabağ küç 22,15 / 17,54 m²,yoxdur,yoxdur,,https://bina.az/items/3836156,2
Yeni tikili,315 000,AZN,2 140 AZN/m²,"Satılır 3 otaqlı yeni tikili 147.5 m², 20 Yanvar m.",Tiblisi pr.,17 / 27,147.5 m²,var,yoxdur,,https://bina.az/items/3766460,3
Yeni tikili,394 000,AZN,2 200 AZN/m²,"Satılır 4 otaqlı yeni tikili 179 m², Şah İsmayıl Xətai m.",Xocalı prospekti,11 / 16,179 m²,yoxdur,yoxdur,,https://bina.az/items/3760047,4
Yeni tikili,315 000,AZN,3 940 AZN/m²,"Satılır 3 otaqlı yeni tikili 80 m², Nərimanov r.",Qarabağ küç,3 / 15,80 m²,var,var,var,https://bina.az/items/3836155,3
Yeni tikili,185 000,AZN,3 300 AZN/m²,"Satılır 2 otaqlı yeni tikili 56 m², Gənclik m.",Həsən Əliyev küç. 44,9 / 12,56 m²,var,var,,https://bina.az/items/3836159,2
Yeni tikili,315 000,AZN,2 840 AZN/m²,"Satılır 3 otaqlı yeni tikili 111 m², Şah İsmayıl Xətai m.",Fəzail Bayramov küçəsi,6 / 20,111 m²,var,,,https://bina.az/items/3763429,3
Yeni tikili,530 000,AZN,2 520 AZN/m²,"Satılır 4 otaqlı yeni tikili 210 m², Şah İsmayıl Xətai m.",Xocalı pr.,4 / 20,210 m²,var,var,var,https://bina.az/items/3836150,4
Yeni tikili,168 000,AZN,1 980 AZN/m²,"Satılır 2 otaqlı yeni tikili 85 m², 20 Yanvar m.",Həsən bəy Zərdabi pr.,12 / 19,85 m²,var,var,var,https://bina.az/items/3829606,2
Yeni tikili,199 000,AZN,2 260 AZN/m²,"Satılır 2 otaqlı yeni tikili 88 m², Şah İsmayıl Xətai m.",Babək pr.,13 / 19,88 m²,var,var,,https://bina.az/items/3836128,2
Yeni tikili,120 000,AZN,1 670 AZN/m²,"Satılır 2 otaqlı yeni tikili 71.9 m², Əhmədli m.",Lütfi Zadə küç.,14 / 19,71.9 m²,var,var,,https://bina.az/items/3395806,2
Yeni tikili,315 000,AZN,2 330 AZN/m²,"Satılır 4 otaqlı yeni tikili 135 m², Nərimanov r.",Xətai prospekti,19 / 21,135 m²,var,var,,https://bina.az/items/3765439,4
Yeni tikili,375 000,AZN,2 610 AZN/m²,"Satılır 4 otaqlı yeni tikili 143.5 m², 8 Noyabr m.",Ənvər Hüseynov küc,3 / 13,143.5 m²,var,var,,https://bina.az/items/3761618,4
Yeni tikili,690 000,AZN,2 560 AZN/m²,"Satılır 6 otaqlı yeni tikili 270 m², Nəsimi r.",Xan Şuşinski küş,15 / 16,270 m²,var,var,,https://bina.az/items/3761649,6
Yeni tikili,510 000,AZN,1 750 AZN/m²,"Satılır 3 otaqlı yeni tikili 292 m², 28 May m.",Şamil Əzizbəyov küç 45,3 / 16,292 m²,var,var,var,https://bina.az/items/3836135,3
Yeni tikili,138 000,AZN,2 300 AZN/m²,"Satılır 1 otaqlı yeni tikili 60 m², 20 Yanvar m.",Həsən bəy Zərdabi pr.,14 / 19,60 m²,var,var,,https://bina.az/items/3836146,1
Yeni tikili,190 000,AZN,3 280 AZN/m²,"Satılır 2 otaqlı yeni tikili 58 m², Nəriman Nərimanov m.",Təbriz küç,4 / 16,58 m²,var,,,https://bina.az/items/3703640,2
Köhnə tikili,139 000,AZN,1 830 AZN/m²,"Satılır 3 otaqlı köhnə tikili 76 m², Qara Qarayev m.",Tofiq Abbasov küçəsi,5 / 5,76 m²,yoxdur,var,,https://bina.az/items/3697793,3
Yeni tikili,510 000,AZN,2 550 AZN/m²,"Satılır 4 otaqlı yeni tikili 200 m², 28 May m.",Dilarə Əliyeva 234,7 / 14,200 m²,var,var,,https://bina.az/items/3836115,4
Köhnə tikili,114 000,AZN,2 070 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Həzi Aslanov q.",8 Noyabr prospekti,3 / 5,55 m²,var,var,,https://bina.az/items/3836095,2
Yeni tikili,320 000,AZN,2 670 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Elmlər Akademiyası m.",Zahid Xəlilov küç.,11 / 17,120 m²,var,var,,https://bina.az/items/3836103,3
Yeni tikili,110 000,AZN,2 490 AZN/m²,"Satılır 2 otaqlı yeni tikili 44.1 m², 20 Yanvar m.",Həsən bəy Zərdabi pr,19 / 21,44.1 m²,var,var,,https://bina.az/items/3419942,2
Yeni tikili,113 000,AZN,1 980 AZN/m²,"Satılır 2 otaqlı yeni tikili 57 m², İnşaatçılar m.",Əsəd Əhmədov küçəsi,7 / 19,57 m²,var,var,var,https://bina.az/items/3836102,2
Yeni tikili,147 000,AZN,1 700 AZN/m²,"Satılır 2 otaqlı yeni tikili 86.5 m², Azadlıq Prospekti m.",Süleyman Sani Axundov küçəsi,9 / 15,86.5 m²,yoxdur,yoxdur,,https://bina.az/items/3836073,2
Yeni tikili,269 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², İnşaatçılar m.",Əbdülvahab Salamzadə küçəsi,3 / 17,135 m²,var,var,var,https://bina.az/items/3753014,3
Yeni tikili,76 000,AZN,923 AZN/m²,"Satılır 3 otaqlı yeni tikili 82.3 m², Bakıxanov q.",Yavər Əliyev küç.1,19 / 20,82.3 m²,yoxdur,var,,https://bina.az/items/3836097,3
Köhnə tikili,110 000,AZN,2 000 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Həzi Aslanov m.",Qədir Məmmədov küçəsi.,3 / 9,55 m²,var,var,,https://bina.az/items/3785886,2
Yeni tikili,169 000,AZN,1 760 AZN/m²,"Satılır 3 otaqlı yeni tikili 96 m², Həzi Aslanov m.",Xudu Məmmədov küç,15 / 17,96 m²,yoxdur,var,,https://bina.az/items/3693690,3
Yeni tikili,406 000,AZN,2 900 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Nəriman Nərimanov m.",Nazim Hacıyev küçəsi,12 / 16,140 m²,yoxdur,var,,https://bina.az/items/3836070,3
Yeni tikili,230 000,AZN,2 530 AZN/m²,"Satılır 2 otaqlı yeni tikili 91 m², Nəsimi r.",Azadlıq prospekti,5 / 18,91 m²,var,var,,https://bina.az/items/3825686,2
Yeni tikili,185 000,AZN,1 760 AZN/m²,"Satılır 3 otaqlı yeni tikili 105 m², Memar Əcəmi m.",Cavad xan küç.,14 / 17,105 m²,var,var,var,https://bina.az/items/3836098,3
Yeni tikili,147 000,AZN,1 930 AZN/m²,"Satılır 2 otaqlı yeni tikili 76 m², Binəqədi r.",Geniral Həzi Aslanov küç.,3 / 19,76 m²,yoxdur,var,,https://bina.az/items/3836092,2
Yeni tikili,132 000,AZN,2 640 AZN/m²,"Satılır 2 otaqlı yeni tikili 50 m², Qara Qarayev m.",Özbəkistan küç 9,10 / 17,50 m²,var,var,,https://bina.az/items/3829222,2
Yeni tikili,310 000,AZN,2 480 AZN/m²,"Satılır 3 otaqlı yeni tikili 125 m², Qara Qarayev m.",Şirin Mirzəyev küçəsi,4 / 18,125 m²,var,var,var,https://bina.az/items/3625629,3
Yeni tikili,73 000,AZN,1 000 AZN/m²,"Satılır 3 otaqlı yeni tikili 73 m², Masazır q.",İstiqlaliyyət küçəsi,1 / 6,73 m²,var,,,https://bina.az/items/3836058,3
Köhnə tikili,111 900,AZN,1 720 AZN/m²,"Satılır 3 otaqlı köhnə tikili 65 m², Sabunçu r.",Sakit Qocayev küçəsi,1 / 9,65 m²,var,var,,https://bina.az/items/3836077,3
Yeni tikili,258 000,AZN,1 880 AZN/m²,"Satılır 3 otaqlı yeni tikili 137 m², Nərimanov r.",Atatürk prospekti,6 / 12,137 m²,var,var,,https://bina.az/items/3520885,3
Yeni tikili,132 000,AZN,1 760 AZN/m²,"Satılır 2 otaqlı yeni tikili 75 m², İnşaatçılar m.",Dadaş Bünyadzadə küç.,15 / 17,75 m²,var,var,var,https://bina.az/items/3394231,2
Yeni tikili,142 000,AZN,1 780 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Həzi Aslanov m.",Məhəmməd Hadi küçəsi.,12 / 17,80 m²,yoxdur,var,,https://bina.az/items/3693569,2
Yeni tikili,52 000,AZN,1 110 AZN/m²,"Satılır 2 otaqlı yeni tikili 47 m², Masazır q.",Masazır qəsəbəsi,3 / 8,47 m²,var,var,,https://bina.az/items/3836067,2
Yeni tikili,209 000,AZN,2 080 AZN/m²,"Satılır 3 otaqlı yeni tikili 100.7 m², Xətai r.",Gəncə pr.,4 / 18,100.7 m²,var,var,var,https://bina.az/items/3810709,3
Yeni tikili,55 000,AZN,1 340 AZN/m²,"Satılır 1 otaqlı yeni tikili 41 m², Masazır q.","Masazır qəsəbəsi,Yeni Bakı yaşayış kompleksi,bina 5",6 / 7,41 m²,var,var,,https://bina.az/items/3836040,1
Yeni tikili,350 000,AZN,2 060 AZN/m²,"Satılır 4 otaqlı yeni tikili 170 m², Qara Qarayev m.",Şirin Mirzəyev küç.,10 / 17,170 m²,var,var,,https://bina.az/items/3270088,4
Yeni tikili,263 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı yeni tikili 132 m², Neftçilər m.",Rüstəm Rüstəmov küçəsi.,4 / 17,132 m²,var,var,,https://bina.az/items/3355660,3
Köhnə tikili,130 000,AZN,1 730 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Həzi Aslanov q.",Ramiz Quliyev  küç. 45,4 / 5,75 m²,var,var,,https://bina.az/items/3836044,3
Yeni tikili,353 000,AZN,2 520 AZN/m²,"Satılır 4 otaqlı yeni tikili 140 m², İnşaatçılar m.",Həsən bəy Zərdabi pr,13 / 19,140 m²,var,var,,https://bina.az/items/3807346,4
Köhnə tikili,77 000,AZN,1 540 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Hövsan q.",Oktay Şabanov küçəsi,6 / 9,50 m²,var,var,,https://bina.az/items/3759202,2
Yeni tikili,155 000,AZN,1 800 AZN/m²,"Satılır 2 otaqlı yeni tikili 86 m², Həzi Aslanov m.",General Şıxlinski Küçəsi,7 / 17,86 m²,var,var,var,https://bina.az/items/3470460,2
Yeni tikili,147 000,AZN,1 470 AZN/m²,"Satılır 2 otaqlı yeni tikili 100 m², Həzi Aslanov m.",Sadıqcan küç.,12 / 16,100 m²,var,var,var,https://bina.az/items/3765023,2
Yeni tikili,210 000,AZN,1 620 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², İnşaatçılar m.",Əsəd Əhmədov küç.,16 / 18,130 m²,var,var,var,https://bina.az/items/3686266,3
Yeni tikili,325 000,AZN,2 170 AZN/m²,"Satılır 3 otaqlı yeni tikili 150 m², İnşaatçılar m.","K.Kazımzadə 123,",12 / 16,150 m²,var,var,,https://bina.az/items/3836034,3
Köhnə tikili,91 000,AZN,1 650 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Azadlıq Prospekti m.",Süleyman Sani Axundov küç,1 / 5,55 m²,var,var,,https://bina.az/items/3836011,2
Yeni tikili,310 000,AZN,2 260 AZN/m²,"Satılır 3 otaqlı yeni tikili 137 m², Şah İsmayıl Xətai m.",Xocalı pr.,3 / 17,137 m²,var,var,var,https://bina.az/items/3836037,3
Yeni tikili,109 000,AZN,2 180 AZN/m²,"Satılır 2 otaqlı yeni tikili 50 m², Əhmədli m.",Lütfi Zadə küç.,3 / 14,50 m²,var,var,var,https://bina.az/items/3836010,2
Yeni tikili,180 000,AZN,1 800 AZN/m²,"Satılır 3 otaqlı yeni tikili 100 m², Neftçilər m.",Elşən Süleymanov küç.,2 / 16,100 m²,var,var,var,https://bina.az/items/3522346,3
Yeni tikili,230 000,AZN,1 810 AZN/m²,"Satılır 3 otaqlı yeni tikili 127 m², Nəsimi m.",Mircelal küçəsi,4 / 18,127 m²,var,var,,https://bina.az/items/3836033,3
Köhnə tikili,210 000,AZN,1 750 AZN/m²,"Satılır 4 otaqlı köhnə tikili 120 m², Bakıxanov q.",Sakit Qocayev küçəsi,3 / 9,120 m²,var,var,,https://bina.az/items/3807691,4
Köhnə tikili,120 000,AZN,1 710 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², Bakıxanov q.",Bakıxanov qəsəbəsi,5 / 5,70 m²,var,var,,https://bina.az/items/3836008,2
Yeni tikili,139 000,AZN,2 140 AZN/m²,"Satılır 2 otaqlı yeni tikili 65 m², 20 Yanvar m.",Moskva pr,15 / 20,65 m²,var,var,var,https://bina.az/items/3788822,2
Yeni tikili,900 000,AZN,3 000 AZN/m²,"Satılır 5 otaqlı yeni tikili 300 m², 28 May m.",Bülbül pr,16 / 17,300 m²,var,yoxdur,,https://bina.az/items/3708896,5
Yeni tikili,265 000,AZN,2 170 AZN/m²,"Satılır 3 otaqlı yeni tikili 122 m², Memar Əcəmi m.",Hüseyn Seyidzadə küçəsi,17 / 18,122 m²,yoxdur,var,,https://bina.az/items/3836029,3
Yeni tikili,155 000,AZN,2 380 AZN/m²,"Satılır 3 otaqlı yeni tikili 65 m², Nəsimi r.",Hüseyn Seyidzadə küç.,13 / 15,65 m²,var,var,,https://bina.az/items/3790792,3
Yeni tikili,400 000,AZN,3 080 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Şah İsmayıl Xətai m.",Xəqani Rüstəmov 99,7 / 7,130 m²,var,var,,https://bina.az/items/3175205,3
Yeni tikili,250 000,AZN,2 940 AZN/m²,"Satılır 3 otaqlı yeni tikili 85 m², Nəsimi r.",Mirəsədulla Mirqasımov küçəsi,5 / 17,85 m²,yoxdur,var,,https://bina.az/items/3836003,3
Köhnə tikili,245 000,AZN,2 450 AZN/m²,"Satılır 3 otaqlı köhnə tikili 100 m², Səbail r.","Xaqani küç. 26, mən. 86",5 / 10,100 m²,var,,,https://bina.az/items/3835968,3
Yeni tikili,350 000,AZN,1 940 AZN/m²,"Satılır 4 otaqlı yeni tikili 180 m², Xətai r.",Sadıqcan küçəsi,3 / 6,180 m²,var,var,,https://bina.az/items/3835988,4
Yeni tikili,110 000,AZN,2 000 AZN/m²,"Satılır 2 otaqlı yeni tikili 55 m², İnşaatçılar m.",Kənar dairəvi yol 38,11 / 22,55 m²,var,,,https://bina.az/items/3835987,2
Yeni tikili,950 000,AZN,3 410 AZN/m²,"Satılır 5 otaqlı yeni tikili 279 m², Şah İsmayıl Xətai m.",Afiyəddin Cəlilov 27A,13 / 18,279 m²,var,var,,https://bina.az/items/3333685,5
Yeni tikili,131 000,AZN,2 150 AZN/m²,"Satılır 2 otaqlı yeni tikili 61 m², Qara Qarayev m.",Şirin Mirzəyev küçəsi,16 / 17,61 m²,yoxdur,var,,https://bina.az/items/3835985,2
Yeni tikili,2 490 000,AZN,2 080 AZN/m²,"Satılır 10 otaqlı yeni tikili 1200 m², Xətai r.",Nobel prospekti 15,25 / 28,1200 m²,var,,,https://bina.az/items/3218195,10
Yeni tikili,230 000,AZN,2 660 AZN/m²,"Satılır 2 otaqlı yeni tikili 86.5 m², Elmlər Akademiyası m.",Zahid Xəlilov küç.,6 / 17,86.5 m²,yoxdur,yoxdur,,https://bina.az/items/3709810,2
